respondent_id,x,y
122,0.7916757705045728,0.9225044058201378
123,0.6304316731901067,0.478803667780774
124,0.1574505768995748,0.29728115852146947
125,0.08584681093204041,0.6927557094338888
126,0.08747744501577451,0.378381692535773
127,0.45920671911731126,0.7712135834979048
128,0.14189633328593695,0.8902536718234298
129,0.11117434337897895,0.44617223927315036
130,0.19858706413152272,0.42134491556315073
131,0.03812162900397801,0.510536756778659
132,0.2784736060779064,0.35594886327225905
133,0.1355059830916549,0.6207753088785206
134,0.16296937397507383,0.4855804860978985
135,0.18494154965347714,0.5966429410186943
136,0.7146900628646836,0.8830689917817873
137,0.12158294309062102,0.3861518234848828
138,0.08811968537371663,0.2746537416543884
139,0.04241223626325275,0.02678687112140952
140,0.2686738171355228,0.6953017233382125
141,0.1132178671887656,0.29005266891234605
142,0.047999015623506835,0.2361287371602755
143,0.1452100805694731,0.44562853185866225
144,0.2848953081548197,0.36584157334244954
145,0.1433396383642556,0.22528396458323036
146,0.6999951131592302,0.8115089776155335
147,0.22491763751910201,0.9380072360738104
148,0.21608316196492422,0.4063036894817173
149,0.09112921655005649,0.21761777158890744
150,0.17692957150826044,0.23905386545456025
151,0.41662377143083296,0.7379008346578603
152,0.12584910358025134,0.458530662909368
153,0.06731781135181536,0.7028766845746979
154,0.07205901104692644,0.1254843965390985
155,0.1312578783409408,0.665426049116113
156,0.1312383735184637,0.3282981291313422
157,0.08259415295945986,0.32590661422587036
158,0.16719999856528,0.5940936654042749
159,0.1372096497846055,0.4113988849989899
160,0.09278952947031295,0.9055683999691166
161,0.08487856838764823,0.17276368242846268
162,0.07214708722295299,0.20063486551848123
163,0.02705820451309272,0.07627632724592578
164,0.08259415295945986,0.290385915372296
165,0.19637827257413312,0.810836130750314
166,0.4914644061650264,0.4035453819079906
167,0.16565240338275042,0.3997374614139848
168,0.4608127381485313,0.7395019610352671
169,0.12174292920240262,0.600064288518394
170,0.28281452411925356,0.34914425744248273
171,0.2143543097006456,0.43919868568337855
172,0.5055972256189958,0.8749280701410228
173,0.015895330020464966,0.07548246953386797
174,0.18435755604364262,0.336538170954176
175,0.06378114080608561,0.11069720183444196
176,0.08214644777000318,0.17653550153714057
177,0.24998775969643605,0.6327072369116479
178,0.13659139053032004,0.2409290380846202
179,0.1312383735184637,0.3282981291313422
180,0.010317360424115275,0.0548134725807488
181,0.07262244126355291,0.4307132155438043
182,0.09917574073993765,0.27013199949958583
183,0.09154319915410156,0.04963740985567467
184,0.018327590036590555,0.3097155728537447
185,0.49725464078157816,0.5713904145800023
186,0.09917574073993765,0.27013199949958583
187,0.057559902903113094,0.06610030190508275
188,0.1076954098579688,0.5099388112138276
189,0.15373090099801215,0.8583106914038353
190,0.16296937397507383,0.4855804860978985
191,0.030261064294789707,0.129206755507684
192,0.8377020191607335,0.6307826256654331
193,0.2911293442127408,0.7527582729870959
194,0.4217436400197943,0.15421276208000806
195,0.6111829669369035,0.8295501830109996
196,0.2869156109446928,0.5117295841129043
197,0.11246711657497017,0.28008025167455136
198,0.2576700520253521,0.10743375091864114
199,0.3091606722493566,0.5071581022897689
200,0.36601780477568285,0.5101609280159638
201,0.12860986570094,0.4848341561417928
202,0.07926567514980624,0.3921627876160064
203,0.09170283353095834,0.33678513375317143
204,0.3921106782718818,0.6195126065943735
205,0.06659665912197936,0.37562900432179
206,0.12842950341591836,0.3054517607401563
207,0.17010351866580606,0.9443153850914549
208,0.051447386760537686,0.6335051621677237
209,0.2310208625299969,0.667239152673383
210,0.0911322438348752,0.5645822112780288
211,0.11400054926557517,0.10882451597646856
212,0.7749817872811557,0.9459587163026335
213,0.20074151247832928,0.3465391518078857
214,0.25373593005046724,0.4902026747937328
215,0.5980378679806336,0.8794470057522142
216,0.08109933995379762,0.4230006031303057
217,0.05686864354702184,0.18200227124139554
218,0.13889582269050993,0.9156185411741969
219,0.41270167341122554,0.5783233036520254
220,0.08017549890864317,0.8768740015453432
221,0.026386823322516295,0.10714923460827329
222,0.11368120557561949,0.3442048380175289
223,0.03383878106544868,0.45214375864713974
224,0.20708479495757567,0.5581924456137318
225,0.328771409589992,0.37207766928758923
226,0.11246711657497017,0.28008025167455136
227,0.05382723377253893,0.36793409510756764
228,0.5440451937577092,0.6514637791520375
229,0.09117822816586388,0.9175518196492091
230,0.10980459110120164,0.8258589575630702
231,0.09054901862107205,0.8795760121435962
232,0.027209171527320657,0.08244469686707726
233,0.021794684235514315,0.20950297350816766
234,0.4192429646324889,0.5357004935305008
235,0.23742361785016605,0.6614039954908751
236,0.1312383735184637,0.3712274652129456
237,0.07200268374154181,0.2603668182348857
238,0.1483362656385465,0.8235074632375611
239,0.04172873926201965,0.2122946310441139
240,0.042757071550050575,0.4509261977506875
241,0.10242264562517521,0.8503061209770102
242,0.03568347454716786,0.27026697154498636
243,0.01698125073108829,0.2966683633597245
244,0.14045075533492277,0.9548798105839006
245,0.08533977940598801,0.24059510164913378
246,0.18056444800134497,0.2645689877034642
247,0.21509684161943113,0.47296461236850657
248,0.37324910439754255,0.5400210715620708
249,0.040577539848284445,0.2634945760835487
250,0.3814958414601065,0.7241109039783391
251,0.14474734681075724,0.743015435762826
252,0.13671859907316147,0.3082766441733445
253,0.23961888594343383,0.32014671912978504
254,0.18885771674266486,0.9163714216503482
255,0.6392333895487827,0.23265918572427532
256,0.06366876220875309,0.16314153408229753
257,0.10921949368559404,0.8946586490531346
258,0.06182309580998999,0.180108484482256
259,0.6189407806813557,0.3919907683784396
260,0.11601859711106577,0.3173922776479089
261,0.04971474256920886,0.6594731076535851
262,0.8910940527319858,0.9678996569905701
263,0.2899084733072368,0.7489699355137655
264,0.03556995574014599,0.27579056627141657
265,0.1898877109557282,0.5778955982024937
266,0.3130223468572164,0.6751913484231058
267,0.1831625114131522,0.3859945196564363
268,0.3790835309353226,0.6162263541403338
269,0.13341193535961804,0.3709868191718628
270,0.09917574073993765,0.27013199949958583
271,0.16120153044915914,0.6615526079326707
272,0.05994252220167795,0.38229793897776587
273,0.0024773335052697097,0.008301703423356859
274,0.09917574073993765,0.30895376986202405
275,0.08017549890864317,0.8768740015453432
276,0.23237646933345002,0.7559194561780196
277,0.05384517548208946,0.40642285458822197
278,0.5980378679806336,0.8307158717864246
279,0.4212342423877714,0.6734691400216926
280,0.16511260079559711,0.11484523895512397
281,0.02250783325955412,0.5481376418948026
282,0.03523826199254563,0.5327383373225322
283,0.3538022071067088,0.8286474569575006
284,0.2851022198026039,0.7477888044242036
285,0.022611438870280245,0.10175027206967742
286,0.11150686072299028,0.42841612114579253
287,0.02548761306945686,0.08800046020714847
288,0.7719221284523164,0.8682526755921259
289,0.08529296148917045,0.42098425774711457
290,0.20293491490107432,0.6835208165944663
291,0.047999015623506835,0.23215060494904627
292,0.08283498729387721,0.7496549841352117
293,0.2148746680904696,0.4272462612272926
294,0.10677830472640522,0.37484834185292537
295,0.1416328745347774,0.39634509215807157
296,0.1668054734943149,0.2891149570510107
297,0.21037013119859557,0.5633668797144604
298,0.38792562827913435,0.5180570866429632
299,0.05546675030178279,0.4278470601067961
300,0.21654679730230336,0.36085721186494785
301,0.09052309874733176,0.08184907277115425
302,0.0749834628371446,0.19672888376570113
303,0.661848658075588,0.7741114243134952
304,0.18058397979986357,0.6524806339089252
305,0.037855493529139125,0.08147731834863074
306,0.8763322497677202,0.913674084008681
307,0.3013584658287472,0.5724539695350088
308,0.4020668793582827,0.8217255350973792
309,0.09689314847092445,0.3041408869580169
310,0.034406345956597084,0.09512560116105818
311,0.12584910358025134,0.40761927655861085
312,0.0969764998536568,0.20927979307565717
313,0.034603672737315655,0.13754261742701432
314,0.15736896003771533,0.9335987559890594
315,0.10836898262179251,0.18806727810483428
316,0.088941084182378,0.3875550872150406
317,0.06331201684988534,0.3897631737789079
318,0.3085348503113706,0.18136762188295333
319,0.5139710363445256,0.6448777366739025
320,0.14208730594719188,0.21658930369155824
321,0.03655509671504132,0.07199004655568036
322,0.3128933503225651,0.7624123129595737
323,0.1830727688412994,0.49250310465165803
324,0.26986574888628595,0.6751429854527182
325,0.12865793761634808,0.15038531501716518
326,0.1648838659936766,0.21632289948523012
327,0.06027807986183983,0.7281010479565121
328,0.08058392509311936,0.18407576282607144
329,0.3622664261699147,0.6183298702654464
330,0.36141428074242576,0.6966189313462279
331,0.07050030431952024,0.18759352598624546
332,0.06906889895483383,0.3620223529636434
333,0.24216643200948404,0.9074715457210012
334,0.21217941546907768,0.4608319082438272
335,0.14962121135924655,0.5417746654993474
336,0.022108177596297032,0.055590941363442885
337,0.17905486637363285,0.2506668120936853
338,0.019591560000739718,0.062464630876822844
339,0.6440347453145119,0.7748386409533282
340,0.09917574073993765,0.27013199949958583
341,0.022331108729527867,0.27039788257647546
342,0.15495427354643315,0.4154322756045306
343,0.011985652314041535,0.2485584893299257
344,0.733561853043028,0.8341475481833865
345,0.12210271424499626,0.5826266359476308
346,0.42267895974327957,0.8230512572193424
347,0.230743986629259,0.6456109826621897
348,0.04581935809397329,0.8568905665230803
349,0.08533977940598801,0.24059510164913378
350,0.021644635567863845,0.6041775710451872
351,0.18997311046626986,0.9215719796327138
352,0.07360761803845602,0.3235410440098948
353,0.28469442484796365,0.6919171587056031
354,0.6004960015928428,0.8406957201938688
355,0.11246711657497017,0.2401932629481213
356,0.045824671905761234,0.1426229721799537
357,0.7664728661751444,0.8633600978015803
358,0.1048709413965684,0.5112186822647483
359,0.795844093153095,0.9151341854178252
360,0.11815809425701818,0.30012903579593025
361,0.2784582049151869,0.6906003273422069
362,0.1312383735184637,0.3282981291313422
363,0.31438990950600704,0.42735465188859184
364,0.5088280411442118,0.7565068933206653
365,0.0873006344380858,0.34358745426685533
366,0.0957972211038254,0.24151250989925602
367,0.09692397445382532,0.3395412112508435
368,0.04172873926201965,0.1623756015565797
369,0.11000913055993185,0.2176553191827449
370,0.03937310721181716,0.15186245806952878
371,0.8208608662408973,0.9387310318470637
372,0.040072076438428236,0.7867793602605145
373,0.36364582306889576,0.5714606206310134
374,0.24562169699134148,0.4961338013539259
375,0.5104582136919649,0.6725373562434785
376,0.8945104269356778,0.9499218948093815
377,0.13418877574645666,0.4390310926119866
378,0.4546129247647404,0.5659961616234522
379,0.09643819759551607,0.36662783318412445
380,0.018182752642495484,0.13954403874997462
381,0.23841317929234493,0.803254109358818
382,0.13330255500145588,0.6908314168899625
383,0.22558288187411596,0.3528596530234923
384,0.1858155396770529,0.9076897067220244
385,0.04005195228098769,0.6249577837085016
386,0.11360816173599492,0.45348213704676593
387,0.5829631628516716,0.8392899807659377
388,0.42453873112583945,0.8266088583982419
389,0.181700723969066,0.10261505532635805
390,0.12643588636163894,0.7467157558074722
391,0.39018309329365913,0.5239927042089677
392,0.06085727602453043,0.8173575615895758
393,0.17304828281039927,0.19662529529170222
394,0.042531466164981206,0.07918718152967769
395,0.09468776047281692,0.3777656857514869
396,0.014006314106888709,0.28805762582735933
397,0.42413540199682437,0.6971367039727155
398,0.34546288957265875,0.3892847744587586
399,0.22624207392683507,0.45964096306012786
400,0.013488954814976516,0.015109985914671898
401,0.07088943925712282,0.2594215582865364
402,0.11246711657497017,0.2361678254149359
403,0.21912816647908773,0.6526054524600426
404,0.21037013119859557,0.46464489965834743
405,0.016568782004520312,0.24548712832479333
406,0.07907172804908913,0.06708493881769874
407,0.2887626181596886,0.6507981057779761
408,0.038449207412638076,0.042378187238901674
409,0.10349463632469681,0.41821802153337867
410,0.5379494226423501,0.2677139443874301
411,0.4125662420091201,0.3715534056951393
412,0.1497682268731287,0.7406335855542019
413,0.6954482331920386,0.8485062045612727
414,0.8424912998837077,0.9054724282763136
415,0.1565118253350349,0.6205631388630738
416,0.24303584879739265,0.4193803805185241
417,0.1097979132623919,0.32441448938942996
418,0.07258195658592377,0.5974259404399332
419,0.07942385591825653,0.8688069092816657
420,0.37707636292968105,0.21019506364418805
421,0.14281086465457632,0.2954815681942724
422,0.07616548996154675,0.7455918075955502
423,0.20546656786693449,0.6725929976071328
424,0.016443565217772953,0.22825118328410385
425,0.40810789639931466,0.9446272859691781
426,0.058735802062560356,0.8618539972870984
427,0.4649683977758752,0.7328709345274823
428,0.050260570092275206,0.022889826851329183
429,0.05415166171603918,0.1451623559554118
430,0.031652438395461516,0.09953316787403178
431,0.024704059023843386,0.43540241497438753
432,0.21493984462888088,0.23156745008642066
433,0.06994459998505773,0.468733865596528
434,0.06982750091086012,0.563157178822876
435,0.07214708722295299,0.20421657630277218
436,0.011584403063791479,0.06548569848222008
437,0.13741919760744076,0.40337011201605605
438,0.10307368102614273,0.5537711223989781
439,0.38420298210411497,0.5296957490832525
440,0.1954401978695679,0.5145537352693041
441,0.13741919760744076,0.3545727146500783
442,0.28097220675665285,0.8986854935002933
443,0.01534664087958911,0.0466055105869172
444,0.011584403063791479,0.04501543570795965
445,0.3188626342668595,0.09939797968604688
446,0.06363300603389367,0.2702628693668061
447,0.0594937515788464,0.07960479233071276
448,0.17962074158160965,0.6564256342302573
449,0.27733993069253166,0.631790815591442
450,0.15169874795303112,0.2795820961671847
451,0.06568063967982593,0.05700817124953849
452,0.09052309874733176,0.08019725251312806
453,0.12704842526140003,0.4039211746145355
454,0.056697636786479426,0.2797199803714845
455,0.18391071979871618,0.24666406814774522
456,0.35344191225118665,0.43240685493772274
457,0.14348477548122812,0.7998714245230978
458,0.0669048289119968,0.9466895195873102
459,0.05351526735925665,0.8122995992771009
460,0.19153372439402278,0.3001136578939819
461,0.10585122037994896,0.9135245021695999
462,0.08337308143570865,0.30559257744296414
463,0.4621690373615096,0.6988206340053038
464,0.06408836104452434,0.27514646968644024
465,0.24600067019841268,0.43687313935100586
466,0.13794987748060675,0.09663243486074533
467,0.03497899503373863,0.117664855209589
468,0.07283531366520293,0.17987664880762413
469,0.34890951048055746,0.6268113655958888
470,0.07035894695909278,0.2046962658866178
471,0.08586144679692043,0.29882019503224355
472,0.5657937352348263,0.4736601502866021
473,0.1452100805694731,0.4973018788668207
474,0.13272784209713878,0.7736639349365717
475,0.2321817293899117,0.6682908357391597
476,0.1122517751836182,0.2978154379611425
477,0.016452544681298555,0.43129835564551405
478,0.07283531366520293,0.28635932528375274
479,0.007502761951881465,0.017638419479712456
480,0.11112264528344418,0.2711218244975178
481,0.733561853043028,0.8341475481833865
482,0.12710438737430435,0.3206241249254061
483,0.034707377919058126,0.08123350006288552
484,0.08533977940598801,0.24059510164913378
485,0.3516151705125644,0.6521138527486235
486,0.089424690467016,0.2926995315837886
487,0.12704842526140003,0.3542804962177443
488,0.2088569192699152,0.9690197848123354
489,0.44563981478939213,0.2641975119348974
490,0.1076954098579688,0.45264699775482153
491,0.028688348410666004,0.18194434772262602
492,0.09917574073993765,0.23120676772755497
493,0.052984998176633616,0.027573665886469978
494,0.2491736276555973,0.8541658597437581
495,0.3677899591795154,0.2833341517613568
496,0.08072965957238365,0.22638633288932908
497,0.05418009842430601,0.5421853847366392
498,0.2668932567758322,0.9055379470140666
499,0.014792415877713417,0.03222270697743544
500,0.09801887463101007,0.43387999965633645
501,0.1097979132623919,0.41652304249083344
502,0.602070849411633,0.7384114087853408
503,0.0340445487614124,0.4459616063916568
504,0.6881491385777452,0.7878310275627765
505,0.3718062515547935,0.5875347099397144
506,0.1831625114131522,0.3912655827724517
507,0.5115585856325374,0.7247531339837651
508,0.12728808221658405,0.28570028321188906
509,0.030612915551036513,0.06296398664548773
510,0.795844093153095,0.9151341854178252
511,0.12860986570094,0.4848341561417928
512,0.10995040576786642,0.3004424480365656
513,0.16084769790075892,0.7347064860487752
514,0.6865192988920641,0.7267690196043635
515,0.24998775969643605,0.6327072369116479
516,0.8599383521065506,0.9236667159793687
517,0.38517860642237567,0.6739146683641499
518,0.21509684161943113,0.42169873266684166
519,0.2834897473358675,0.5968486306083238
520,0.0969764998536568,0.2498279210869846
521,0.02705820451309272,0.09224774434475387
522,0.1265021646509753,0.5107308872669518
523,0.02345609729138062,0.059910170362324044
524,0.018345387230513443,0.6623124738360466
525,0.025018855373909136,0.23928120200050235
526,0.1064016174566151,0.4998901900819916
527,0.09473920114786763,0.24217532029719743
528,0.03507336907880212,0.06597240749299746
529,0.5192250476142944,0.784901124882331
530,0.03088181908247026,0.05578258565101069
531,0.13155398539367785,0.8253331732139169
532,0.1412193564550969,0.836354335696364
533,0.05454312077342759,0.1482446378563357
534,0.3472279011222861,0.29267169999116716
535,0.09172149334820436,0.37505954270282815
536,0.06333745571690538,0.13130535174328048
537,0.7612100494574934,0.8891361246832113
538,0.20923030988284874,0.5274637681149894
539,0.0974126946147496,0.4447336884963059
540,0.5980378679806336,0.8307158717864246
541,0.11808747447637488,0.8843757143363891
542,0.11042890091574292,0.39962228545477485
543,0.1312383735184637,0.3282981291313422
544,0.044960781475066824,0.6833626100364132
545,0.0071140921292833035,0.022566185685103244
546,0.021793727361970057,0.7404808522686127
547,0.15093808758776583,0.20370747696195282
548,0.12362028249974405,0.3202766677243741
549,0.09167024110919605,0.9190709586147063
550,0.17069535875756137,0.2897402140437879
551,0.4987354111224325,0.7872324996822758
552,0.0969764998536568,0.2129747144704234
553,0.058117695005741425,0.07220468975751501
554,0.2787745205510622,0.6089764166697497
555,0.5090006683088969,0.7648833368629862
556,0.09412874689633811,0.8994678923046383
557,0.018879683029538002,0.14251463046235777
558,0.3316886395917271,0.5910676876268661
559,0.46966593412107127,0.4268079265566812
560,0.02972820680626432,0.32667407199259135
561,0.23351146055185332,0.5264812794428565
562,0.107427926212235,0.3894837468717736
563,0.02546931882100724,0.16949600684620322
564,0.05448443230924128,0.5979550872620425
565,0.3409788466950679,0.5842585198833044
566,0.06261310862065474,0.2134950834905484
567,0.03937310721181716,0.15186245806952878
568,0.39663690298460486,0.20709890204928458
569,0.17699748358502437,0.3599734289016229
570,0.1041084465619893,0.34801760834382756
571,0.020930956275686027,0.033690880747132265
572,0.08334616746389165,0.2722725792971586
573,0.6057247601760317,0.037971281510943686
574,0.05140094024094385,0.6940575325679101
575,0.04005195228098769,0.5285067845815514
576,0.11246711657497017,0.2361678254149359
577,0.12976137727996032,0.5030055700963784
578,0.0680651630410489,0.4101808167867772
579,0.12283349931739565,0.34742324986930967
580,0.14348028366206442,0.3709364180328684
581,0.27522316265382835,0.7145381765303355
582,0.06067933918060723,0.31738465254901244
583,0.12431639944773706,0.3787798287551469
584,0.07283531366520293,0.183172702303611
585,0.3075893448351637,0.36232507510281486
586,0.09490765238994377,0.49746779216065007
587,0.16910028680600842,0.47199838573662717
588,0.05349597732522527,0.3720002895374617
589,0.0071140921292833035,0.022566185685103244
590,0.021374600308278254,0.4703735815146971
591,0.7179247473813591,0.410857079423189
592,0.03635102616467755,0.03671745865063586
593,0.2767900462932826,0.07620661542951901
594,0.5075096346346882,0.8155682008498805
595,0.056007143436647575,0.5395391338619624
596,0.4299611519612005,0.6149123004976255
597,0.2324453828756528,0.5041232980051338
598,0.39966837979820496,0.6103494313363548
599,0.04055418996509205,0.27527885263899754
600,0.23780010407666688,0.296563060490486
601,0.04495784799449577,0.2052016816773833
602,0.048868363247786734,0.5707806528927858
603,0.017699561206464272,0.056782552460627446
604,0.14045075533492277,0.9630241093388577
605,0.05448443230924128,0.5979550872620425
606,0.028732658736994238,0.7419632384383993
607,0.19637827257413312,0.7424913153987406
608,0.09917574073993765,0.3549253879606441
609,0.2280389760311233,0.477743787248978
610,0.8377774692609573,0.9063805824362839
611,0.03002808122435586,0.1095905039974006
612,0.044093183692101,0.23503753714515782
613,0.8760353605810581,0.9271107349180582
614,0.30072069169298543,0.8032268590773494
615,0.09370296580501698,0.9233917921581352
616,0.13967049433083292,0.666702222586822
617,0.08061340569395442,0.9413868876564638
618,0.09640675646514935,0.253111559860637
619,0.04840976832617929,0.17570252654033228
620,0.5766712573278437,0.9377210043540769
621,0.6446846458053891,0.8687785597556398
622,0.19807794158036868,0.44781400189933346
623,0.2219192620809363,0.383451914082629
624,0.10743731927129911,0.3448506426947539
625,0.7612100494574934,0.8891361246832113
626,0.017868229394887337,0.03703126588524772
627,0.17509658570747128,0.5589341683827912
628,0.3079324190511975,0.5542076353828149
629,0.26986574888628595,0.7554758878365483
630,0.0703976530403304,0.8462788966850011
631,0.10642042939718806,0.7987140957728762
632,0.2726003251885489,0.5547287968201817
633,0.09917574073993765,0.23120676772755497
634,0.03824643616987046,0.6510113860910695
635,0.14594683627663665,0.6001172085524488
636,0.06268156042700983,0.03603095015636607
637,0.20708479495757567,0.608589254755595
638,0.11469027610745283,0.4905343873188567
639,0.09325955535954594,0.8926999864519807
640,0.6327079036965026,0.8866876667513774
641,0.008379959424211502,0.029261503007742485
642,0.7601317317309343,0.8871240831959378
643,0.16728355357838226,0.38941524623170437
644,0.12367212153368946,0.9423059988968205
645,0.1041084465619893,0.34801760834382756
646,0.6817488120947821,0.2956042528625678
647,0.09640675646514935,0.215913383992666
648,0.1625114630555543,0.4518786262491862
649,0.22787330524202698,0.28549956131586773
650,0.0346010675382159,0.6482091708215965
651,0.25579783251795857,0.9123307767784197
652,0.4299611519612005,0.7036006283623478
653,0.2301386370252656,0.6028113964411799
654,0.06061660296678159,0.04508998665833597
655,0.18997311046626986,0.8876945227886879
656,0.37324910439754255,0.5909717897047565
657,0.12961663485461153,0.2587278821490777
658,0.02546975772373955,0.8374426278108031
659,0.0093135281233818,0.04586350295751249
660,0.02081876200748152,0.07804365250695985
661,0.1281880130660491,0.47280384824649996
662,0.46186903554186776,0.7080427621217285
663,0.014740233474705728,0.042658106516815696
664,0.14648523702616179,0.5434459591457771
665,0.14594683627663665,0.6001172085524488
666,0.6573266722380875,0.9176792318167765
667,0.05102385557405958,0.06744666375177054
668,0.13536245543619205,0.2745215454474907
669,0.16370781233510037,0.7525845338845933
670,0.18691172782199195,0.515014572338907
671,0.11469027610745283,0.5887081741799993
672,0.6589327935704491,0.32886230713411807
673,0.031652438395461516,0.16820939279954197
674,0.518693006481102,0.42591187716107787
675,0.2196906161418844,0.9281300521762972
676,0.04415448557450213,0.7806357553884975
677,0.0754716189814177,0.27927682724778724
678,0.17905486637363285,0.2506668120936853
679,0.08889869088287654,0.16425749734099143
680,0.10906411903102531,0.6439958297618298
681,0.12153324372605652,0.3734670560919375
682,0.5603242748142049,0.37052340813398416
683,0.007557934448139582,0.03163199990631597
684,0.05654103950628749,0.0727912078371399
685,0.05139939123931675,0.5585248898097601
686,0.1552995811227056,0.3151438408147691
687,0.8192667332780054,0.8913009020694252
688,0.014609763968301367,0.05994755987627406
689,0.24998775969643605,0.6327072369116479
690,0.15222520035947204,0.1104204138064749
691,0.1582379406922956,0.4412783004716242
692,0.12167586503514982,0.4014100387484527
693,0.8130216868347542,0.8747100328938925
694,0.013735728065844024,0.5030548532918475
695,0.0969764998536568,0.20927979307565717
696,0.16578404612503092,0.21712760941652295
697,0.25292014472791396,0.6028031592555324
698,0.12584910358025134,0.5573059081574926
699,0.09221614038329565,0.48209757675880993
700,0.8192667332780054,0.9241833924329597
701,0.07171060734956192,0.8489920574729468
